opened,closed,side,entry,sl,tp,result,r,pnl,capital
2024-04-10 18:15:00,2024-04-10 19:00:00,sell,2319.37,2324.0586717389815,2312.3369923915275,TP,1.5,17.44,1181.21
2024-04-12 19:10:00,2024-04-12 19:35:00,sell,2357.24,2367.8822882072373,2341.2765676891436,TP,1.5,17.71,1198.92
2024-04-13 16:05:00,2024-04-13 16:20:00,buy,2380.45,2375.8241166007,2387.3888250989494,SL,-1.0,-12.0,1186.92
2024-04-13 21:15:00,2024-04-13 21:35:00,buy,2517.97,2386.6051774275247,2715.0172338587126,TP,1.5,17.79,1204.71
2024-04-14 07:35:00,2024-04-14 08:10:00,sell,2408.14,2420.506029986963,2389.5909550195556,SL,-1.0,-12.06,1192.65
2024-04-14 20:35:00,2024-04-14 20:45:00,sell,2422.02,2431.2789999999995,2408.1315000000004,SL,-1.0,-11.94,1180.71
2024-04-14 22:10:00,2024-04-14 22:30:00,buy,2416.12,2402.791,2436.1134999999995,SL,-1.0,-11.82,1168.89
2024-04-15 16:20:00,2024-04-15 16:50:00,sell,2354.98,2361.1089077988795,2345.786638301681,SL,-1.0,-11.7,1157.19
2024-04-16 14:50:00,2024-04-16 14:55:00,sell,2399.73,2404.384040064677,2392.7489399029846,SL,-1.0,-11.58,1145.61
2024-04-17 17:55:00,2024-04-17 18:00:00,sell,2402.54,2405.9180161605204,2397.4729757592195,SL,-1.0,-11.47,1134.14
2024-04-17 23:00:00,2024-04-18 00:10:00,sell,2400.14,2403.886086324023,2394.5208705139653,TP,1.5,17.0,1151.14
2024-04-19 06:45:00,2024-04-19 08:30:00,sell,2414.9,2427.3379999999997,2396.2430000000004,TP,1.5,17.26,1168.4
2024-04-20 23:20:00,2024-04-20 23:50:00,sell,2393.11,2395.4462024066816,2389.605696389978,TP,1.5,17.51,1185.91
2024-04-23 12:20:00,2024-04-23 12:40:00,sell,2296.31,2299.9430097386426,2290.860485392036,SL,-1.0,-11.87,1174.04
2024-04-23 16:35:00,2024-04-23 16:50:00,sell,2313.02,2317.2376195728352,2306.693570640747,SL,-1.0,-11.75,1162.29
2024-04-27 11:40:00,2024-04-27 15:20:00,sell,2339.26,2346.0789999999997,2329.031500000001,SL,-1.0,-11.63,1150.66
2024-04-28 23:25:00,2024-04-29 02:30:00,buy,2351.98,2349.19711662593,2356.154325061105,SL,-1.0,-11.52,1139.14
2024-05-01 19:50:00,2024-05-01 20:10:00,buy,2297.76,2293.169,2304.6465000000007,TP,1.5,17.08,1156.22
2024-05-05 19:45:00,2024-05-05 20:05:00,buy,2285.37,2283.8812646161523,2287.6031030757713,TP,1.5,17.33,1173.55
2024-05-08 18:45:00,2024-05-08 19:30:00,buy,2300.15,2298.27064635022,2302.96903047467,SL,-1.0,-11.75,1161.8
2024-05-10 17:10:00,2024-05-10 17:40:00,sell,2340.36,2343.6820000000002,2335.377,SL,-1.0,-11.63,1150.17
2024-05-13 13:30:00,2024-05-13 13:45:00,sell,2332.85,2335.2409998181047,2329.263500272843,TP,1.5,17.24,1167.41
2024-05-15 10:55:00,2024-05-15 11:05:00,buy,2351.2,2349.181,2354.2284999999993,SL,-1.0,-11.69,1155.72
2024-05-18 04:50:00,2024-05-18 06:15:00,buy,2386.35,2382.9519999999998,2391.447,SL,-1.0,-11.57,1144.15
2024-05-19 10:00:00,2024-05-19 10:30:00,sell,2384.44,2386.6124025901636,2381.1813961147545,SL,-1.0,-11.45,1132.7
2024-05-19 14:15:00,2024-05-19 14:30:00,buy,2384.11,2381.622163446857,2387.841754829715,TP,1.5,16.98,1149.68
2024-05-20 11:10:00,2024-05-20 11:15:00,buy,2411.85,2409.17,2415.87,SL,-1.0,-11.51,1138.17
2024-05-20 20:00:00,2024-05-20 20:05:00,buy,2410.45,2406.3867471296935,2416.5448793054593,SL,-1.0,-11.39,1126.78
2024-05-21 08:40:00,2024-05-21 08:50:00,buy,2407.19,2405.1354801796306,2410.271779730554,TP,1.5,16.89,1143.67
2024-05-21 15:45:00,2024-05-21 15:50:00,buy,2413.26,2409.368,2419.098000000001,SL,-1.0,-11.45,1132.22
2024-05-24 11:15:00,2024-05-24 12:25:00,buy,2349.87,2346.8416165949498,2354.4125751075753,SL,-1.0,-11.33,1120.89
2024-06-04 15:50:00,2024-06-04 16:30:00,sell,2339.98,2344.163,2333.7055,TP,1.5,16.8,1137.69
2024-06-09 04:50:00,2024-06-09 05:45:00,buy,2313.48,2312.259372193091,2315.3109417103633,TP,1.5,17.05,1154.74
2024-06-12 11:55:00,2024-06-12 12:10:00,buy,2316.05,2314.4431451428277,2318.4602822857587,TP,1.5,17.31,1172.05
2024-06-12 18:50:00,2024-06-12 19:30:00,buy,2318.44,2315.6501173187053,2322.624824021942,SL,-1.0,-11.73,1160.32
2024-06-14 16:40:00,2024-06-14 17:00:00,sell,2312.48,2315.817830577346,2307.4732541339813,SL,-1.0,-11.61,1148.71
2024-06-19 15:05:00,2024-06-19 15:10:00,sell,2319.79,2321.567120480818,2317.1243192787724,TP,1.5,17.22,1165.93
2024-06-29 17:10:00,2024-06-29 17:25:00,buy,2309.14,2307.0910000000003,2312.213499999999,TP,1.5,17.48,1183.41
2024-07-01 05:20:00,2024-07-01 05:30:00,sell,2314.23,2315.7566702150625,2311.9399946774065,TP,1.5,17.74,1201.15
2024-07-02 16:50:00,2024-07-02 17:40:00,buy,2317.15,2315.4386590716595,2319.7170113925113,TP,1.5,18.01,1219.16
2024-07-04 09:35:00,2024-07-04 13:25:00,sell,2330.5,2338.2389215160697,2318.8916177258952,TP,1.5,18.28,1237.44
2024-07-05 17:40:00,2024-07-05 18:20:00,buy,2346.59,2342.543919393082,2352.659120910377,SL,-1.0,-12.39,1225.05
2024-07-05 21:55:00,2024-07-05 22:40:00,buy,2353.83,2349.347743710458,2360.5533844343126,TP,1.5,18.36,1243.41
2024-07-06 12:00:00,2024-07-06 12:05:00,sell,2344.79,2346.9672326646387,2341.524151003042,TP,1.5,18.64,1262.05
2024-07-07 15:40:00,2024-07-07 15:45:00,buy,2350.25,2347.672993369241,2354.1155099461384,SL,-1.0,-12.63,1249.42
2024-07-11 00:45:00,2024-07-11 11:55:00,buy,2350.0,2339.0,2366.5,TP,1.5,18.73,1268.15
2024-07-16 06:50:00,2024-07-16 07:05:00,buy,2409.94,2406.723308032835,2414.7650379507477,TP,1.5,19.01,1287.16
2024-07-19 08:05:00,2024-07-19 08:20:00,sell,2416.12,2417.6928625532505,2413.7607061701237,SL,-1.0,-12.88,1274.28
2024-07-29 08:55:00,2024-07-29 09:15:00,buy,2398.17,2396.1181344046395,2401.247798393041,TP,1.5,19.1,1293.38
2024-08-01 16:55:00,2024-08-01 17:10:00,buy,2434.29,2428.2691026767293,2443.3213459849057,SL,-1.0,-12.95,1280.43
2024-08-01 19:10:00,2024-08-01 20:10:00,sell,2427.86,2433.424086301467,2419.5138705478,SL,-1.0,-12.82,1267.61
2024-08-04 06:50:00,2024-08-04 08:20:00,buy,2468.98,2463.9455291999225,2476.5317062001163,TP,1.5,19.0,1286.61
2024-08-04 09:20:00,2024-08-04 10:40:00,buy,2471.21,2466.240008674166,2478.6649869887515,TP,1.5,19.29,1305.9
2024-08-04 17:35:00,2024-08-04 17:40:00,buy,2474.45,2467.7039999999997,2484.569,SL,-1.0,-13.07,1292.83
2024-08-05 14:55:00,2024-08-05 15:05:00,sell,2379.19,2387.5580013441663,2366.6379979837507,SL,-1.0,-12.94,1279.89
2024-08-06 01:35:00,2024-08-06 03:05:00,buy,2401.27,2396.128,2408.9829999999997,SL,-1.0,-12.81,1267.08
2024-08-06 13:25:00,2024-08-06 13:55:00,sell,2395.3,2399.424331016122,2389.1135034758177,SL,-1.0,-12.68,1254.4
2024-08-06 15:00:00,2024-08-06 15:20:00,buy,2401.69,2396.691463775473,2409.1878043367906,SL,-1.0,-12.56,1241.84
2024-08-06 21:40:00,2024-08-06 22:30:00,sell,2395.53,2399.956644587079,2388.8900331193818,TP,1.5,18.62,1260.46
2024-08-07 15:05:00,2024-08-07 18:10:00,sell,2387.35,2392.5699999999997,2379.5200000000004,TP,1.5,18.89,1279.35
2024-08-08 13:05:00,2024-08-08 13:10:00,buy,2395.25,2390.543,2402.3104999999996,SL,-1.0,-12.81,1266.54
2024-08-08 16:15:00,2024-08-08 21:40:00,buy,2416.04,2404.091622967052,2433.962565549422,TP,1.5,18.99,1285.53
2024-08-09 04:55:00,2024-08-09 05:05:00,buy,2410.13,2407.8769176446112,2413.5096235330834,SL,-1.0,-12.87,1272.66
2024-08-10 21:50:00,2024-08-10 22:00:00,buy,2422.12,2419.5570281112714,2425.9644578330926,TP,1.5,19.08,1291.74
2024-08-11 11:00:00,2024-08-11 11:10:00,buy,2424.36,2422.2076841427506,2427.588473785874,TP,1.5,19.36,1311.1
2024-08-11 23:40:00,2024-08-11 23:55:00,buy,2430.82,2428.6228177216844,2434.115773417474,TP,1.5,19.65,1330.75
2024-08-12 13:05:00,2024-08-12 13:15:00,buy,2438.0,2435.5020551428565,2441.7469172857154,TP,1.5,19.95,1350.7
2024-08-13 23:45:00,2024-08-13 23:50:00,buy,2449.08,2446.815231033859,2452.477153449211,TP,1.5,20.25,1370.95
2024-08-15 12:55:00,2024-08-15 13:00:00,buy,2448.78,2444.1850000000004,2455.6724999999997,SL,-1.0,-13.72,1357.23
2024-08-16 02:25:00,2024-08-16 03:20:00,buy,2450.42,2446.806,2455.8410000000003,SL,-1.0,-13.59,1343.64
2024-08-16 18:25:00,2024-08-16 18:30:00,buy,2493.58,2489.874962375659,2499.1375564365117,SL,-1.0,-13.45,1330.19
2024-08-16 21:20:00,2024-08-17 09:45:00,buy,2492.0,2479.3469999999998,2510.9795000000004,TP,1.5,19.94,1350.13
2024-08-17 11:50:00,2024-08-19 01:10:00,buy,2514.22,2500.134697144934,2535.347954282599,SL,-1.0,-13.51,1336.62
2024-08-22 18:20:00,2024-08-22 19:00:00,sell,2485.38,2488.4606117637854,2480.7590823543223,TP,1.5,20.04,1356.66
2024-08-23 21:55:00,2024-08-23 22:25:00,buy,2506.78,2501.5761934109864,2514.585709883521,SL,-1.0,-13.58,1343.08
2024-08-24 07:50:00,2024-08-24 08:05:00,sell,2509.72,2513.195309932171,2504.507035101743,TP,1.5,20.13,1363.21
