opened,closed,side,entry,sl,tp,result,r,pnl,capital
2023-09-15 13:40:00,2023-09-16 01:55:00,buy,1904.65,1900.751,1910.4985000000001,TP,1.5,12.58,851.74
2023-09-16 02:55:00,2023-09-16 03:10:00,buy,1911.07,1908.018,1915.6479999999997,SL,-1.0,-8.53,843.21
2023-09-16 03:45:00,2023-09-16 05:30:00,buy,1909.11,1906.9809999999998,1912.3035,SL,-1.0,-8.44,834.77
2023-09-16 06:45:00,2023-09-16 06:50:00,buy,1906.99,1905.9189999999999,1908.5965,TP,1.5,12.51,847.28
2023-09-16 11:40:00,2023-09-17 04:40:00,buy,1907.09,1903.873,1911.9154999999996,SL,-1.0,-8.48,838.8
2023-09-17 04:45:00,2023-09-17 16:15:00,sell,1901.29,1906.791,1893.0385,SL,-1.0,-8.4,830.4
2023-09-17 16:20:00,2023-09-17 23:30:00,buy,1906.0,1903.625,1909.5625,TP,1.5,12.45,842.85
2023-09-18 00:35:00,2023-09-18 06:20:00,buy,1910.14,1905.5939999999998,1916.9590000000005,TP,1.5,12.63,855.48
2023-09-18 10:35:00,2023-09-18 10:55:00,buy,1913.75,1911.032,1917.8270000000002,SL,-1.0,-8.56,846.92
2023-09-18 11:25:00,2023-09-18 11:45:00,buy,1917.1,1914.373,1921.1904999999997,SL,-1.0,-8.48,838.44
2023-09-18 12:05:00,2023-09-18 13:10:00,buy,1916.61,1914.362,1919.9819999999995,SL,-1.0,-8.39,830.05
2023-09-18 14:35:00,2023-09-18 17:30:00,buy,1912.95,1910.4899999999998,1916.6400000000003,SL,-1.0,-8.31,821.74
2023-09-18 17:35:00,2023-09-18 18:20:00,buy,1916.0,1911.221,1923.1685,SL,-1.0,-8.23,813.51
2023-09-18 18:40:00,2023-09-19 01:15:00,buy,1916.95,1912.098,1924.228,SL,-1.0,-8.14,805.37
2023-09-19 02:25:00,2023-09-19 02:55:00,buy,1917.98,1915.415,1921.8275,TP,1.5,12.07,817.44
2023-09-19 03:00:00,2023-09-19 05:35:00,buy,1921.43,1919.874,1923.7640000000001,SL,-1.0,-8.18,809.26
2023-09-19 07:05:00,2023-09-19 08:05:00,buy,1919.15,1918.127,1920.6845000000003,TP,1.5,12.13,821.39
2023-09-19 08:25:00,2023-09-19 18:30:00,buy,1920.45,1916.7920000000001,1925.937,SL,-1.0,-8.22,813.17
2023-09-19 20:00:00,2023-09-19 21:25:00,buy,1919.39,1916.783,1923.3005000000003,SL,-1.0,-8.14,805.03
2023-09-19 21:50:00,2023-09-19 22:35:00,buy,1918.34,1916.696,1920.806,SL,-1.0,-8.06,796.97
2023-09-19 23:40:00,2023-09-20 10:20:00,buy,1918.84,1916.7169999999999,1922.0245,SL,-1.0,-7.98,788.99
2023-09-20 11:20:00,2023-09-20 14:10:00,buy,1922.33,1919.941,1925.9134999999997,TP,1.5,11.83,800.82
2023-09-20 15:10:00,2023-09-20 19:15:00,buy,1930.68,1926.106,1937.5410000000002,SL,-1.0,-8.02,792.8
2023-09-20 21:30:00,2023-09-20 21:45:00,buy,1924.84,1922.7769999999998,1927.9345,SL,-1.0,-7.94,784.86
